,postcode,latitude,longitude,Straat,Netnummer,Postcodenummer,Buurt,Wijk,Plaats,Gemeente,Provincie,Straten
1475,1043BS,52.387329407783,4.8334862580871,Naritaweg 127 - 147 ,20,1043,Teleport,Bedrijventerrein Sloterdijk,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1476,1078MS,52.345556462632,4.8991384925971,Biesboschstraat 8 - 22 ,20,1078,Scheldebuurt Midden,Scheldebuurt,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1477,1391CE,52.270311930313,4.9783116372661,Jacob van Gaesbeeklaan 1 - 14 ,294,1391,Abcoude-Noordoost,Abcoude,Abcoude,De Ronde Venen,Utrecht,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1478,6702AB,51.966719090796,5.6549618461674,Mennonietenweg 7 - 96 ,317,6702,Nude-buurt,Nude,Wageningen,Wageningen,Gelderland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1479,2012BJ,52.371880921989,4.6348475955867,Twijnderslaan 2 - 36 ,23,2012,Welgelegen,Haarlemmerhoutkwartier,Haarlem,Haarlem,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1480,3526WX,52.067978879707,5.1104781922034,Europaplein 1043 - 1203 ,30,3526,Transwijk-Zuid,Wijk 08 Zuidwest,Utrecht,Utrecht,Utrecht,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1481,2361VG,52.195157027487,4.4981251632563,Endepoellaan 58 - 72 ,71,2361,Warmond,Wijk 02 Warmond,Warmond,Teylingen,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1482,2562KB,52.072691985913,4.2771560771103,Professor Kaiserstraat 2 - 50 ,70,2562,Valkenboskwartier,Wijk 20 Valkenboskwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1483,2718SJ,52.039364350306,4.500374454409,Blauw-roodlaan 4 - 124 ,79,2718,Lansinghage c.a.,Industriegebied,Zoetermeer,Zoetermeer,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1484,4811CH,51.593698735383,4.7892648934256,Teteringenstraat 1 - 15 ,76,4811,Brabantpark,Breda Oost,Breda,Breda,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1485,1078CL,52.347849071253,4.9011363609991,Oude-IJselstraat 1 - 17 ,20,1078,IJselbuurt West,IJselbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1486,1607HA,52.673939386402,5.1949842433826,De Hout 3 - 37 ,228,1607,De Hout en Blokdijk,Wijk 03 Venhuizen,Hem,Drechterland,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1487,8212WK,52.512726851878,5.5074494551291,Hofstede 134 - 160 ,320,8212,"Hofstede, Plantage, Wijngaard",Atolwijk,Lelystad,Lelystad,Flevoland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1488,3024CK,51.904489313285,4.4535597079086,Oostkousdijk 1 - 13 ,10,3024,Delfshaven,Delfshaven,Rotterdam,Rotterdam,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1489,8243XP,52.499272538797,5.4604487971907,Schoener 47 2 - 20 ,320,8243,Schoener,Schepenwijk Zuid,Lelystad,Lelystad,Flevoland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1490,6815BL,52.004232425511,5.9112031178995,Beethovenlaan 51 - 95 ,26,6815,Alteveer/Cranevelt,Alteveer/Cranevelt,Arnhem,Arnhem,Gelderland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1491,3512GJ,52.091791122458,5.1215770350829,Oudkerkhof 21 - 53 ,30,3512,"Domplein, Neude, Janskerkhof",Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1492,3311LM,51.810266186587,4.669661773977,Koningin Wilhelminastraat 1 - 87 ,78,3311,Kon. Wilhelminastraat en omgeving,Wijk 01 Binnenstad,Dordrecht,Dordrecht,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1493,1012MP,52.377249438119,4.8964392090494,Nieuwendijk 62 - 80 ,20,1012,Nieuwendijk Noord,Burgwallen-Nieuwe Zijde,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1494,1506MW,52.438580497978,4.8158060815401,Smidspad 1 - 49 ,75,1506,Spoorbuurt,Wijk 22 Zaandam West,Zaandam,Zaanstad,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1495,2582HS,52.097853775049,4.2789787779319,Frankenslag 32 - 58 ,70,2582,Statenkwartier,Wijk 09 Geuzen- en Statenkwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1496,5571KR,51.312392792552,5.3447972014056,Loo 2 - 93 ,497,5571,Loo,Wijk 05 Bergeijk 't Loo,Bergeijk,Bergeijk,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1497,6644GN,51.866958966881,5.7489879105269,Gildcamp 2 - 62 ,487,6644,Ewijk-Keizershoeve,Ewijk,Ewijk,Beuningen,Gelderland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1498,7511GV,52.220091078037,6.8985670532983,De Heurne 3 - 21 ,53,7511,City,Wijk 00 Binnensingelgebied,Enschede,Enschede,Overijssel,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1499,1077JV,52.345331771532,4.8763504381622,Beethovenstraat 152 - 160 ,20,1077,Minervabuurt Zuid,Apollobuurt,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1500,1381GP,52.303962646686,5.0471585335843,Utrechtseweg 2 - 48 ,294,1381,Zuid II,Zuid,Weesp,Weesp,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1501,3021AG,51.921628412785,4.4590652301163,Beukelsdijk 10 - 24 ,10,3021,Middelland,Delfshaven,Rotterdam,Rotterdam,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1502,3533AH,52.085806394025,5.0830992822833,Joseph Haydnlaan 26 - 32 ,30,3533,Halve Maan-Zuid,Wijk 01 West,Utrecht,Utrecht,Utrecht,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1503,3573AN,52.108345081639,5.14538544797,Aartsbisschop Romerostraat 331 - 377 ,30,3573,Voordorp en Voorveldsepolder,Wijk 04 Noordoost,Utrecht,Utrecht,Utrecht,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1504,2313KJ,52.15542121131,4.5062302787,Hoge Rijndijk 4 - 32 ,71,2313,Rijndijkbuurt,Roodenburgerdistrict,Leiden,Leiden,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1505,3072MH,51.903989752342,4.4854151775129,Landverhuizersplein 1 - 152 ,10,3072,Kop van Zuid,Feijenoord,Rotterdam,Rotterdam,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1506,9711HB,53.215013352778,6.5674923444982,Gedempte Zuiderdiep 31 - 55 ,50,9711,Binnenstad-Zuid,Centrum,Groningen,Groningen,Groningen,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1507,1058JL,52.356015255803,4.8512163821281,Floris Versterstraat 1 - 15 ,20,1058,Surinamepleinbuurt,Hoofddorppleinbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1508,3521GT,52.077185332333,5.1127579653436,Balijelaan 30 - 44 ,30,3521,Rivierenwijk,Wijk 08 Zuidwest,Utrecht,Utrecht,Utrecht,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1509,2573EK,52.066079837296,4.2867168707136,Hulshorststraat 2 - 44 ,70,2573,Oostbroek-Zuid,Wijk 31 Rustenburg en Oostbroek,Den Haag,'s-Gravenhage,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1510,2202CS,52.242367524021,4.433980283798,Huis ter Duinstraat 1 - 33 ,71,2202,Dorpskern,Wijk 01 Noordwijk Aan Zee,Noordwijk,Noordwijk,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1511,8011RV,52.513288573085,6.099214897017,Kerkstraat 16 - 43 ,38,8011,Binnenstad-Zuid,Wijk 10 Binnenstad,Zwolle,Zwolle,Overijssel,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1512,9712LR,53.224259006861,6.5637932344268,Boterdiep 42 - 62 ,50,9712,Hortusbuurt-Ebbingekwartier,Centrum,Groningen,Groningen,Groningen,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1513,2312AW,52.165156997851,4.4850264510414,Paviljoenshof 1 - 20 ,71,2312,Stationskwartier,Stationsdistrict,Leiden,Leiden,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1514,2321JV,52.145032479422,4.4956808891695,Kanaalpark 1 - 423 ,71,2321,Cronestein,Roodenburgerdistrict,Leiden,Leiden,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1515,4811ET,51.590775997715,4.7811537762081,J.F. Kennedylaan 1 - 104 ,76,4811,Valkenberg,Breda Centrum,Breda,Breda,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1516,1061VR,52.365709661714,4.8401129440405,Derkinderenstraat 67 - 79 ,20,1061,Overtoomse Veld Noord,Overtoomse Veld,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1517,2225AN,52.207039126546,4.3978966492053,E.A. Borgerstraat 1 - 39 ,71,2225,De Noord,Katwijk aan Zee,Katwijk,Katwijk,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1518,6001BN,51.251919590242,5.7113233998819,Maaspoort 1 - 67 ,495,6001,Maaspoort,Wijk 11 Weert-Centrum,Weert,Weert,Limburg,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1519,7312TD,52.205020133998,5.9267552041646,Frankenlaan 30 - 47 ,55,7312,Orden,West,Apeldoorn,Apeldoorn,Gelderland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1520,1011ND,52.369102045846,4.9048039050121,Valkenburgerstraat 204 - 238 ,20,1011,Uilenburg,Nieuwmarkt/Lastage,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1521,5652EW,51.437942496842,5.4404058814845,Carmelitessenstraat 2 - 37 ,40,5652,Het Ven,Wijk 16 Stadsdeel Strijp,Eindhoven,Eindhoven,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1522,7201EM,52.137855740011,6.1991040743076,Tadamasingel 2 - 32 ,575,7201,Stadskern,Wijk 00 Centrum - De Hoven,Zutphen,Zutphen,Gelderland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1523,4812GE,51.57178815453,4.7554369312661,Dirk Hartogstraat 1 - 495 ,76,4812,Heuvel,Breda West,Breda,Breda,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1524,5644GH,51.420748147634,5.4921084388992,Roostenlaan 76 - 106 ,40,5644,Gerardusplein,Wijk 12 Stadsdeel Stratum,Eindhoven,Eindhoven,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1525,4703CM,51.531667519432,4.4387982450285,Joseph Israëlsstraat 1 - 41 ,165,4703,Herreweg,Wijk 03 West,Roosendaal,Roosendaal,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1526,3621VP,52.179313445014,5.0208435717216,Port Broclede 1 - 58 ,346,3621,Scheendijk,Wijk 02 Breukelen,Breukelen,Stichtse Vecht,Utrecht,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1527,7512AS,52.213730601936,6.8949745417467,Wooldriksweg 2 - 46 ,53,7512,Getfert,Wijk 00 Binnensingelgebied,Enschede,Enschede,Overijssel,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1528,1013GH,52.380270236833,4.8929600036776,Buiten Wieringerstraat 1 - 10 ,20,1013,Haarlemmerbuurt Oost,Haarlemmerbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1529,1073TS,52.35258548025,4.8955637501114,Van Ostadestraat 194 - 216 ,20,1073,Van der Helstpleinbuurt,Nieuwe Pijp,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1530,4614GK,51.510601257797,4.2885556052527,Melanendreef 6 - 244 ,164,4614,Noordgeest,Wijk 01 Bergen op Zoom-Noord,Bergen op Zoom,Bergen op Zoom,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1531,1015TA,52.375676048471,4.8826459616305,Eerste Leliedwarsstraat 2 - 36 ,20,1015,Bloemgrachtbuurt,Jordaan,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1532,3112AM,51.91448599961,4.4067220645902,Rotterdamsedijk 263 - 285 ,10,3112,Rotterdamsedijk,Wijk 01 Oost,Schiedam,Schiedam,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1533,6811GL,51.982233165072,5.905900766478,Rozemarijnsteeg 9 - 9 ,26,6811,Rijnstraat,Centrum,Arnhem,Arnhem,Gelderland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1534,1058ER,52.363609277546,4.8434798674918,Nachtwachtlaan 431 - 467 ,20,1058,Rembrandtpark Zuid,Overtoomse Veld,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1535,3068JC,51.958395725471,4.5370732311799,Robert Kochplaats 3 - 333 ,10,3068,Ommoord,Prins Alexander,Rotterdam,Rotterdam,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1536,1442BE,52.51268261483,4.9548942737268,Johanna Naberstraat 164 - 198 ,299,1442,Overwhere-Zuid,Wijk 02 Overwhere,Purmerend,Purmerend,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1537,2317NW,52.175840559914,4.5062276669733,Torenmolen 2 - 136 ,71,2317,Merenwijk-Centrum,Merenwijkdistrict,Leiden,Leiden,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1538,9715CL,53.228983722812,6.5643163297131,Padangstraat 23 - 43 ,50,9715,Indische buurt,Oud-Noord,Groningen,Groningen,Groningen,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1539,9718GM,53.216205535398,6.5536115680881,Jozef Israëlsstraat 40 - 46 ,50,9718,Schildersbuurt,Oud-West,Groningen,Groningen,Groningen,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1540,1091EZ,52.349330124955,4.9139687784405,Schollenbrugstraat 9 - 14 ,20,1091,Weesperzijde Midden/Zuid,Weesperzijde,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1541,3016DK,51.909343068803,4.4821704955412,Willemskade 13 - 15 ,10,3016,Nieuwe Werk,Rotterdam Centrum,Rotterdam,Rotterdam,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1542,2202TC,52.248641015569,4.4363765490592,Golfbaan 2 - 95 ,71,2202,De Noord,Wijk 01 Noordwijk Aan Zee,Noordwijk,Noordwijk,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1543,2586NA,52.104396920066,4.2684653180381,Zeekant 6 - 17 ,70,2586,Oud Scheveningen,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1544,5615CC,51.42517210951,5.4861885052218,Aalsterweg 91 - 101 ,40,5615,Bloemenplein,Wijk 12 Stadsdeel Stratum,Eindhoven,Eindhoven,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1545,3522HJ,52.072837717401,5.1184909724615,Jutfaseweg 103 - 119 ,30,3522,Rivierenwijk,Wijk 08 Zuidwest,Utrecht,Utrecht,Utrecht,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1546,5461BG,51.619746564333,5.538764244994,Zwijsenhof 1 - 120 ,413,5461,Vijverwijk,Veghel,Veghel,Meierijstad,Noord-Brabant,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1547,3051AJ,51.94679648232,4.4879934528683,Prins Bernhardkade 17 - 28 ,10,3051,Hillegersberg Zuid,Hillegersberg-Schiebroek,Rotterdam,Rotterdam,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1548,2522VC,52.058333974444,4.3243679168517,Koopmans van Boekerenstraat 2 - 36 ,70,2522,Laakkwartier-Oost,Wijk 38 Laakkwartier en Spoorwijk,Den Haag,'s-Gravenhage,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1549,3023TB,51.914289728209,4.4528735409929,C.P.Tielestraat 15 - 37 ,10,3023,Nieuwe Westen,Delfshaven,Rotterdam,Rotterdam,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1550,1447KA,52.492878198494,4.9730311860567,Meerland 1 - 35 ,299,1447,Purmer-Zuid/Noord,Wijk 06 Purmer-Zuid,Purmerend,Purmerend,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1551,1077JM,52.347768920328,4.8767592520869,Beethovenstraat 72 - 82 ,20,1077,Minervabuurt Midden,Apollobuurt,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1552,1078MN,52.345038247923,4.8974116584904,Biesboschstraat 43 - 61 ,20,1078,Scheldebuurt Midden,Scheldebuurt,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1553,2011MX,52.387090172001,4.6360004044377,Kenaustraat 2 - 28 ,23,2011,Stationsbuurt,Oude Stad,Haarlem,Haarlem,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1554,6212NA,50.816406892528,5.6937993106727,Lage Kanaaldijk 112 - 129 ,43,6212,Sint Pieter,Wijk 01 Buitenwijk Zuidwest,Maastricht,Maastricht,Limburg,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1555,2013XJ,52.379860408718,4.6188013473445,Leidsestraat 119 - 165 ,23,2013,Leidsebuurt-west,Zijlwegkwartier,Haarlem,Haarlem,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1556,2312CE,52.161999826687,4.4858425280376,Turfmarkt 6 - 12 ,71,2312,De Camp,Binnenstad-Noord,Leiden,Leiden,Zuid-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1557,1054PJ,52.36293105477,4.8688579531611,Jeltje de Bosch Kemperpad 83 - 159 ,20,1054,WG-terrein,Helmersbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1558,1187KJ,52.283159125491,4.8238195798625,Asserring 147 - 171 ,20,1187,Landschappenbuurt,Bovenkerk - Westwijk Noord,Amstelveen,Amstelveen,Noord-Holland,"
Oldenburgerstraat 2 - 86 

Oldenburgerhof 1 - 11 

"
1559,1012KW,52.370834530421,4.8919412500865,Asserring 147 - 171 ,20,1012,Begijnhofbuurt,Burgwallen-Nieuwe Zijde,Amsterdam,Amsterdam,Noord-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1560,2526JL,52.06769318436,4.2990734922083,Hobbemastraat 215 - 237 ,70,2526,Schildersbuurt-West,Wijk 29 Schildersbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1561,5622AB,51.453946628187,5.470640292921,Kloosterdreef 54 - 96 ,40,5622,Kronehoef,Wijk 14 Stadsdeel Woensel-Zuid,Eindhoven,Eindhoven,Noord-Brabant,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1562,2611BW,52.014558409912,4.3590310845977,Vaandelstraat 1 - 25 ,15,2611,Centrum-Oost,Wijk 11 Binnenstad,Delft,Delft,Zuid-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1563,1073BE,52.356121129619,4.8955080140307,Albert Cuypstraat 193 - 209 ,20,1073,Sarphatiparkbuurt,Oude Pijp,Amsterdam,Amsterdam,Noord-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1564,3061VB,51.92345793745,4.5032572745593,Hommelstraat 2 - 26 ,10,3061,Kralingen West,Kralingen-Crooswijk,Rotterdam,Rotterdam,Zuid-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1565,1034TD,52.411847877937,4.9177336591418,Midscheeps 1 - 16 ,20,1034,Banne Noordwest,Banne Buiksloot,Amsterdam,Amsterdam,Noord-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1566,7559AR,52.288330650803,6.8140262299119,Wezelstraat 51 - 107 ,74,7559,Roershoek,Wijk 08 Slangenbeek,Hengelo,Hengelo,Overijssel,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1567,6811EN,51.981085866889,5.9054502151656,Kortestraat 3 - 12 ,26,6811,Rijnstraat,Centrum,Arnhem,Arnhem,Gelderland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1568,5644CC,51.417854491069,5.4953433322189,Pioenroosstraat 2 - 32 ,40,5644,Kerstroosplein,Wijk 12 Stadsdeel Stratum,Eindhoven,Eindhoven,Noord-Brabant,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1569,7415RP,52.265238353376,6.1635832070613,Hagedoornstraat 1 - 39 ,570,7415,Tuindorp,Wijk 6 Keizerslanden,Deventer,Deventer,Overijssel,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1570,2251GN,52.123525087956,4.4543964636694,Gerard Douplantsoen 16 - 31 ,71,2251,Vlietwijk,Wijk 00,Voorschoten,Voorschoten,Zuid-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1571,5704LC,51.464429802215,5.7053829330676,Maaslaan 101 - 155 ,492,5704,Brouwhuis-Oost,Wijk 14 Brouwhuis,Helmond,Helmond,Noord-Brabant,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1572,5591LG,51.379180282219,5.5686421470819,Aangelagen 1 - 35 ,40,5591,Heeze,Wijk 00 Heeze,Heeze,Heeze-Leende,Noord-Brabant,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1573,2022XD,52.396287122596,4.6442370403681,Spaansevaartstraat 2 - 28 ,23,2022,Soendabuurt,Indischewijk,Haarlem,Haarlem,Noord-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1574,6881TD,51.995640177936,5.9705912929793,Hoofdstraat 71 - 89 ,26,6881,Velp-Noord boven spoorlijn,Wijk 02 Velp,Velp,Rheden,Gelderland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1575,1017NR,52.362429088066,4.8867197241445,Lange Leidsedwarsstraat 200 - 224 ,20,1017,Leidsebuurt Noordoost,De Weteringschans,Amsterdam,Amsterdam,Noord-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1576,1075BV,52.354146579179,4.8570001436849,Waldeck Pyrmontlaan 2 - 8 ,20,1075,Willemsparkbuurt Noord,Willemspark,Amsterdam,Amsterdam,Noord-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1577,5231AE,51.702734008842,5.3179916595779,Buitenpepersdreef 153 - 217 ,73,5231,De Buitenpepers,Noord,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1578,3024AK,51.907415712274,4.4563858716675,Coolhaven 118 - 138 ,10,3024,Delfshaven,Delfshaven,Rotterdam,Rotterdam,Zuid-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1579,3581JW,52.089261192805,5.1378017342315,Van der Duijnstraat 1 - 19 ,30,3581,Oudwijk,Wijk 05 Oost,Utrecht,Utrecht,Utrecht,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1580,5014CA,51.563930929219,5.098896208985,Sint Willebrordstraat 1 - 121 ,13,5014,Loven Oost,Loven-Besterd,Tilburg,Tilburg,Noord-Brabant,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1581,1094EB,52.3649242178,4.9334218878704,Bankastraat 33 - 47 ,20,1094,Noordwestkwadrant Indische buurt Noord,Indische Buurt West,Amsterdam,Amsterdam,Noord-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1582,3512VD,52.095784949768,5.1185032354601,Lauwerhof 1 - 29 ,30,3512,Breedstraat en Plompetorengracht en omgeving,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1583,5912HA,51.36241510227,6.1598376651473,Anne Frankstraat 83 - 173 ,77,5912,Hagerhof-West,Wijk 12 Venlo-Zuid,Venlo,Venlo,Limburg,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1584,1082AP,52.32468473371,4.8804618857345,Van Boshuizenstraat 371 - 405 ,20,1082,Buitenveldert Zuidoost,Buitenveldert-Oost,Amsterdam,Amsterdam,Noord-Holland,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
1585,5241EE,51.712896601308,5.3594530144257,Stationsstraat 2 - 25 ,73,5241,Rosmalen-Centrum,Rosmalen-Noord,Rosmalen,'s-Hertogenbosch,Noord-Brabant,"
Duifjessteeg 4 - 16 

Rokin 62 - 82 

"
